session_id,timestamp,click_x,click_y,zone,dimension
20260412_175523_fa92,2026-04-12 17:57:07,422,536,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:08,62,180,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:09,523,451,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:10,459,537,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:12,40,184,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:13,503,452,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:14,369,440,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:16,562,420,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:16,372,427,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:18,250,535,Zone 1,past
20260412_175523_fa92,2026-04-12 17:57:19,631,42,Zone 1,present
20260412_175523_fa92,2026-04-12 17:57:22,704,43,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:25,248,469,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:26,273,437,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:27,233,403,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:27,233,403,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:28,104,207,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:29,202,424,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:30,202,424,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:31,201,424,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:32,201,424,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:33,132,218,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:34,246,383,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:34,246,383,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:35,193,245,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:36,259,394,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:37,387,420,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:38,446,336,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:39,436,365,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:39,436,365,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:43,353,542,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:43,195,229,Zone 1,future
20260412_175523_fa92,2026-04-12 17:57:48,522,413,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:50,390,429,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:51,392,431,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:53,146,134,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:54,277,382,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:55,540,91,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:57,520,329,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:58,516,348,Zone 4,future
20260412_175523_fa92,2026-04-12 17:57:59,282,406,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:00,369,539,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:02,559,115,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:03,490,369,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:04,490,369,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:05,490,369,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:05,490,369,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:06,532,122,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:06,532,111,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:07,697,163,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:08,166,193,Zone 1,future
20260412_175523_fa92,2026-04-12 17:58:09,139,348,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:12,261,535,Zone 4,future
20260412_175523_fa92,2026-04-12 17:58:13,552,37,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:14,450,424,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:14,223,411,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:15,205,70,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:16,468,126,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:18,433,377,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:18,433,378,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:19,433,378,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:19,433,378,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:20,694,161,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:24,51,163,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:25,351,428,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:26,390,526,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:27,101,123,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:31,266,529,Zone 1,past
20260412_175523_fa92,2026-04-12 17:58:32,705,48,Zone 1,future
20260412_175523_fa92,2026-04-12 17:58:32,138,177,Zone 1,future
20260412_175523_fa92,2026-04-12 17:58:34,611,41,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:37,483,412,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:38,537,39,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:39,649,46,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:41,386,540,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:41,133,215,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:43,344,423,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:44,265,544,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:44,585,45,Zone 4,present
20260412_175523_fa92,2026-04-12 17:58:45,568,46,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:46,403,510,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:46,407,536,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:47,124,164,Zone 4,past
20260412_175523_fa92,2026-04-12 17:58:48,57,550,Zone 1,past
20260412_175523_fa92,2026-04-12 17:58:51,100,247,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:52,408,483,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:53,278,539,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:53,270,538,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:54,265,544,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:55,621,17,Zone 3,past
20260412_175523_fa92,2026-04-12 17:58:55,621,23,Zone 3,present
20260412_175523_fa92,2026-04-12 17:58:56,706,29,Zone 3,future
20260412_175523_fa92,2026-04-12 17:58:57,749,427,Zone 3,future
20260412_175523_fa92,2026-04-12 17:59:01,726,444,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:01,752,446,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:04,59,544,Zone 2,future
20260412_175523_fa92,2026-04-12 17:59:06,614,23,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:08,306,525,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:10,388,379,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:29,356,315,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:30,346,447,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:31,499,455,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:31,256,445,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:31,574,477,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:39,677,154,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:40,398,417,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:41,626,149,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:41,662,134,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:42,29,500,Zone 1,present
20260412_175523_fa92,2026-04-12 17:59:43,242,525,Zone 3,present
20260412_175523_fa92,2026-04-12 17:59:44,557,37,Zone 3,past
20260412_175523_fa92,2026-04-12 17:59:45,650,47,Zone 3,present
20260412_175523_fa92,2026-04-12 17:59:45,675,44,Zone 3,future
20260412_175523_fa92,2026-04-12 17:59:46,757,407,Zone 3,future
20260412_175523_fa92,2026-04-12 17:59:46,757,407,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:47,609,65,Zone 2,future
20260412_175523_fa92,2026-04-12 17:59:48,603,50,Zone 2,present
20260412_175523_fa92,2026-04-12 17:59:48,563,44,Zone 2,past
20260412_175523_fa92,2026-04-12 17:59:50,175,585,Zone 2,past
20260412_175523_fa92,2026-04-12 17:59:51,622,41,Zone 2,present
20260412_175523_fa92,2026-04-12 17:59:52,680,55,Zone 2,future
20260412_175523_fa92,2026-04-12 17:59:53,31,529,Zone 2,future
20260412_175523_fa92,2026-04-12 17:59:54,435,538,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:55,446,338,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:56,465,420,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:57,465,400,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:57,465,399,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:57,468,385,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:58,467,310,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:59,469,306,Zone 1,future
20260412_175523_fa92,2026-04-12 17:59:59,416,478,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:00,417,462,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:00,404,473,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:00,312,528,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:02,489,302,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:03,446,371,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:03,446,370,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:04,449,370,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:04,463,281,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:05,467,286,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:05,436,523,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:07,56,546,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:10,416,497,Zone 3,future
20260412_175523_fa92,2026-04-12 18:00:10,259,537,Zone 3,future
20260412_175523_fa92,2026-04-12 18:00:11,601,69,Zone 3,future
20260412_175523_fa92,2026-04-12 18:00:12,602,57,Zone 3,present
20260412_175523_fa92,2026-04-12 18:00:15,751,481,Zone 3,present
20260412_175523_fa92,2026-04-12 18:00:16,234,535,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:17,403,353,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:20,670,127,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:21,233,528,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:22,213,535,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:25,752,447,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:27,61,519,Zone 2,present
20260412_175523_fa92,2026-04-12 18:00:29,103,181,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:30,277,529,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:31,299,546,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:32,369,367,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:34,653,152,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:35,299,542,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:35,369,412,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:36,506,422,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:36,350,433,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:37,498,453,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:37,296,449,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:38,652,160,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:38,658,153,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:39,370,538,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:39,357,541,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:40,360,547,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:40,403,365,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:41,658,139,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:42,394,530,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:44,437,531,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:45,431,405,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:46,661,146,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:48,265,542,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:49,687,40,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:50,630,38,Zone 1,present
20260412_175523_fa92,2026-04-12 18:00:50,685,45,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:51,88,185,Zone 1,future
20260412_175523_fa92,2026-04-12 18:00:53,285,542,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:54,342,422,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:56,136,279,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:56,140,340,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:57,355,538,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:58,110,192,Zone 4,future
20260412_175523_fa92,2026-04-12 18:00:59,300,403,Zone 4,future
20260412_175523_fa92,2026-04-12 18:01:00,266,527,Zone 4,future
20260412_175523_fa92,2026-04-12 18:01:01,553,29,Zone 4,past
20260412_175523_fa92,2026-04-12 18:01:01,600,50,Zone 4,present
20260412_175523_fa92,2026-04-12 18:01:02,542,32,Zone 4,past
20260412_175523_fa92,2026-04-12 18:01:03,421,538,Zone 4,past
20260412_175523_fa92,2026-04-12 18:01:03,356,540,Zone 4,past
20260412_175523_fa92,2026-04-12 18:01:04,83,143,Zone 4,past
20260412_175523_fa92,2026-04-12 18:01:07,283,536,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:07,321,551,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:08,481,418,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:09,417,430,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:09,417,430,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:10,417,430,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:12,357,443,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:13,424,449,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:14,269,542,Zone 1,past
20260412_175523_fa92,2026-04-12 18:01:15,621,49,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:16,316,538,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:18,493,405,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:19,675,152,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:19,692,46,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:20,577,212,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:20,577,211,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:24,47,551,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:26,321,487,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:26,323,492,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:27,409,494,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:28,420,118,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:28,411,148,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:28,412,170,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:30,758,472,Zone 3,present
20260412_175523_fa92,2026-04-12 18:01:31,745,447,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:33,296,527,Zone 2,present
20260412_175523_fa92,2026-04-12 18:01:34,207,453,Zone 2,present
20260412_175523_fa92,2026-04-12 18:01:35,261,536,Zone 2,present
20260412_175523_fa92,2026-04-12 18:01:37,17,554,Zone 2,present
20260412_175523_fa92,2026-04-12 18:01:39,315,426,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:39,321,404,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:40,262,438,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:41,470,448,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:41,623,173,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:42,657,140,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:43,294,530,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:43,230,530,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:44,507,339,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:45,655,177,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:45,661,146,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:46,528,236,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:50,575,235,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:52,277,546,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:55,376,424,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:56,213,341,Zone 1,present
20260412_175523_fa92,2026-04-12 18:01:58,214,380,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:00,633,158,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:00,661,135,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:02,407,523,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:02,445,540,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:03,660,288,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:03,637,242,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:04,547,232,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:04,382,517,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:05,404,399,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:06,651,145,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:07,368,531,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:08,255,538,Zone 1,present
20260412_175523_fa92,2026-04-12 18:02:10,707,31,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:10,168,138,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:11,401,169,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:12,447,80,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:12,562,140,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:12,654,182,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:14,692,265,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:15,211,268,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:16,481,345,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:16,545,342,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:17,506,402,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:17,448,421,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:17,340,423,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:18,148,335,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:18,219,293,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:19,66,126,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:19,319,202,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:21,95,191,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:21,341,310,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:22,347,535,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:23,118,187,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:24,500,333,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:25,267,540,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:26,613,62,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:28,222,217,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:29,629,38,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:31,483,384,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:31,625,279,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:31,657,192,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:32,298,129,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:33,640,50,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:34,621,50,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:34,539,52,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:37,404,443,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:37,404,415,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:37,476,451,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:38,238,405,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:38,210,408,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:38,190,348,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:39,664,399,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:40,548,127,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:44,722,128,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:44,576,168,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:45,104,155,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:46,631,152,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:46,630,60,Zone 4,past
20260412_175523_fa92,2026-04-12 18:02:47,628,50,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:48,694,68,Zone 4,present
20260412_175523_fa92,2026-04-12 18:02:49,692,39,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:49,515,205,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:50,638,293,Zone 4,future
20260412_175523_fa92,2026-04-12 18:02:51,645,258,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:51,427,401,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:52,492,403,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:52,500,405,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:52,500,404,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:53,500,404,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:54,521,410,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:55,315,541,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:56,506,418,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:57,213,539,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:57,507,421,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:57,503,403,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:58,343,535,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:58,517,391,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:59,505,421,Zone 1,future
20260412_175523_fa92,2026-04-12 18:02:59,411,527,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:00,534,386,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:00,517,395,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:00,428,549,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:01,497,438,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:01,498,417,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:09,228,348,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:09,235,338,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:09,223,263,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:11,703,282,Zone 4,future
20260412_175523_fa92,2026-04-12 18:03:11,135,220,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:15,695,302,Zone 4,future
20260412_175523_fa92,2026-04-12 18:03:16,741,117,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:17,47,529,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:20,65,84,Zone 3,future
20260412_175523_fa92,2026-04-12 18:03:23,317,543,Zone 3,future
20260412_175523_fa92,2026-04-12 18:03:23,132,267,Zone 3,future
20260412_175523_fa92,2026-04-12 18:03:24,123,238,Zone 3,future
20260412_175523_fa92,2026-04-12 18:03:24,746,439,Zone 3,future
20260412_175523_fa92,2026-04-12 18:03:25,747,439,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:26,282,497,Zone 2,future
20260412_175523_fa92,2026-04-12 18:03:27,83,541,Zone 2,future
20260412_175523_fa92,2026-04-12 18:03:28,64,539,Zone 2,future
20260412_175523_fa92,2026-04-12 18:03:29,308,417,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:29,319,403,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:30,368,441,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:31,369,474,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:31,392,449,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:31,327,378,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:32,260,511,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:32,261,528,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:33,364,540,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:33,384,462,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:33,384,462,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:33,432,498,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:33,396,535,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:34,413,430,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:34,428,478,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:34,436,534,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:35,448,480,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:35,448,480,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:35,212,524,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:36,333,491,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:36,334,489,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:36,506,418,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:36,504,417,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:36,511,404,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:37,388,464,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:37,206,386,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:37,193,399,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:38,206,328,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:38,180,280,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:40,701,258,Zone 4,future
20260412_175523_fa92,2026-04-12 18:03:49,246,533,Zone 1,future
20260412_175523_fa92,2026-04-12 18:03:50,558,51,Zone 1,past
20260412_175523_fa92,2026-04-12 18:03:54,396,452,Zone 1,past
20260412_175523_fa92,2026-04-12 18:03:54,397,435,Zone 1,past
20260412_175523_fa92,2026-04-12 18:03:58,653,135,Zone 1,past
20260412_175523_fa92,2026-04-12 18:03:59,628,49,Zone 1,present
20260412_175523_fa92,2026-04-12 18:04:01,313,383,Zone 1,present
20260412_175523_fa92,2026-04-12 18:04:02,647,119,Zone 1,present
20260412_175523_fa92,2026-04-12 18:04:06,725,37,Zone 1,future
20260412_175523_fa92,2026-04-12 18:04:07,765,427,Zone 1,future
20260412_175523_fa92,2026-04-12 18:04:08,549,44,Zone 2,past
20260412_175523_fa92,2026-04-12 18:04:11,622,47,Zone 2,present
20260412_175523_fa92,2026-04-12 18:04:13,569,46,Zone 2,past
20260412_175523_fa92,2026-04-12 18:04:15,611,45,Zone 2,present
20260412_175523_fa92,2026-04-12 18:04:16,709,43,Zone 2,future
20260412_175523_fa92,2026-04-12 18:04:21,42,495,Zone 2,future
